,Unnamed: 0,Unit Number,Time,OPS1,OPS2,OPS3,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21
14745,47062,190,44,0.001,0.0009,100.0,518.67,642.44,1572.84,1395.34,14.62,21.57,550.47,2387.68,9038.32,1.3,47.27,518.78,2387.63,8120.34,8.4093,0.03,390.0,2388.0,100.0,38.67,23.2666
14746,47063,190,45,20.0069,0.7,100.0,491.19,606.77,1476.16,1232.32,9.35,13.6,332.38,2323.63,8705.59,1.07,43.96,312.22,2387.71,8047.53,9.1887,0.02,363.0,2324.0,100.0,24.56,14.7723
14747,47064,190,46,42.0076,0.84,100.0,445.0,548.85,1337.96,1102.12,3.91,5.69,137.44,2211.83,8305.92,1.01,41.59,129.25,2387.98,8072.35,9.3264,0.02,328.0,2212.0,100.0,10.71,6.3424
14748,47065,190,47,19.9988,0.7011,100.0,491.19,607.06,1475.1,1235.64,9.35,13.6,331.43,2323.62,8702.57,1.07,43.99,312.25,2387.75,8047.44,9.2372,0.02,364.0,2324.0,100.0,24.3,14.6671
14749,47066,190,48,25.0022,0.6211,60.0,462.54,536.74,1246.06,1037.82,7.05,9.0,174.41,1915.25,7987.93,0.94,36.33,163.29,2028.1,7861.61,10.8694,0.02,306.0,1915.0,84.93,14.26,8.5825
14750,47067,190,49,20.0021,0.7003,100.0,491.19,606.55,1473.48,1232.52,9.35,13.61,332.35,2323.62,8705.11,1.07,43.84,313.02,2387.82,8049.39,9.2281,0.02,364.0,2324.0,100.0,24.46,14.674
14751,47068,190,50,42.0025,0.84,100.0,445.0,549.27,1340.62,1116.41,3.91,5.69,137.49,2211.9,8302.36,1.01,41.67,129.19,2387.99,8070.11,9.3531,0.02,328.0,2212.0,100.0,10.64,6.3464
14752,47069,190,51,42.0078,0.84,100.0,445.0,548.53,1349.03,1106.65,3.91,5.69,137.42,2211.91,8295.29,1.01,41.49,129.06,2387.94,8071.53,9.3685,0.02,328.0,2212.0,100.0,10.48,6.2843
14753,47070,190,52,35.0069,0.8406,100.0,449.44,554.87,1358.21,1118.28,5.48,7.97,192.47,2222.75,8331.73,1.01,41.39,181.8,2387.84,8052.44,9.3035,0.02,331.0,2223.0,100.0,14.72,8.8139
14754,47071,190,53,41.9982,0.84,100.0,445.0,548.83,1345.4,1110.97,3.91,5.69,137.16,2211.84,8297.28,1.01,41.56,128.84,2387.92,8070.74,9.3959,0.02,326.0,2212.0,100.0,10.54,6.3522
14755,47072,190,54,25.0066,0.62,60.0,462.54,536.47,1253.57,1039.92,7.05,,174.51,1915.22,7992.45,0.93,36.18,163.13,2028.08,7861.43,10.8823,0.02,306.0,1915.0,84.93,14.21,8.5573
14756,47073,190,55,35.005,0.84,100.0,449.44,554.91,1358.63,1112.26,5.48,,193.29,2222.7,8337.17,1.01,41.53,181.19,2387.87,8054.26,9.3354,0.02,331.0,2223.0,100.0,14.86,8.8635
14757,47074,190,56,10.007,0.25,100.0,489.05,603.89,1492.27,1293.25,10.52,,392.96,2318.66,8762.24,1.26,44.71,370.12,2387.86,8125.89,8.6062,0.03,368.0,2319.0,100.0,28.6,17.0983
14758,47075,190,57,0.0016,0.001,100.0,518.67,641.37,1578.06,1401.06,14.62,,551.9,2387.73,9042.0,1.3,47.23,519.51,2387.64,8121.37,8.4417,0.03,392.0,2388.0,100.0,38.91,23.3905
14759,47076,190,58,41.9998,0.84,100.0,445.0,549.67,1341.86,1106.89,3.91,,137.4,2211.82,8297.97,1.01,41.77,128.97,2387.93,8071.93,9.3703,0.02,329.0,2212.0,100.0,10.71,6.3994
14760,47077,190,59,42.0042,0.8416,100.0,445.0,549.02,1352.38,1113.06,3.91,,137.83,2211.85,8298.81,1.01,41.55,129.26,2387.92,8066.16,9.3524,0.02,327.0,2212.0,100.0,10.48,6.2745
14761,47078,190,60,34.9991,0.8420000000000001,100.0,449.44,554.79,1355.56,1123.24,5.48,,192.61,2222.7,8326.8,1.02,41.45,181.9,2387.8,8051.96,9.2975,0.02,330.0,2223.0,100.0,14.82,8.8861
14762,47079,190,61,35.0062,0.8418,100.0,449.44,555.2,1353.97,1114.38,5.48,,192.55,2222.76,8337.37,1.02,41.33,181.51,2387.83,8056.06,9.3432,0.02,332.0,2223.0,100.0,14.82,8.7946
14763,47080,190,62,19.9987,0.7001,100.0,491.19,606.52,1475.17,1235.48,9.35,,332.46,2323.65,8706.83,1.07,43.88,313.01,2387.82,8048.36,9.2316,0.02,365.0,2324.0,100.0,24.41,14.7275
14764,47081,190,63,35.0056,0.8416,100.0,449.44,555.25,1355.84,1113.56,5.48,,193.57,2222.68,8337.39,1.02,41.38,181.89,2387.86,8058.8,9.354,0.02,332.0,2223.0,100.0,14.84,8.7141
14765,47082,190,64,19.9995,0.7019,100.0,491.19,606.59,1473.45,1237.51,9.35,,332.36,2323.6,8704.6,1.07,43.89,312.74,2387.73,8046.69,9.2084,0.02,363.0,2324.0,100.0,24.51,14.6618
14766,47083,190,65,25.0037,0.6203,60.0,462.54,536.14,1257.13,1033.94,7.05,,173.43,1915.22,7998.28,0.94,36.33,163.46,2028.11,7864.51,10.8642,0.02,304.0,1915.0,84.93,14.25,8.5056
14767,47084,190,66,42.00100000000001,0.84,100.0,445.0,549.17,1337.3,1112.09,3.91,,137.55,2211.88,8303.49,1.01,41.62,130.09,2387.98,8070.06,9.4074,0.02,330.0,2212.0,100.0,10.64,6.4318
14768,47085,190,67,25.0061,0.62,60.0,462.54,536.1,1257.85,1046.35,7.05,,174.75,1915.22,7996.89,0.94,36.35,163.63,2028.15,7865.09,10.8642,0.02,305.0,1915.0,84.93,14.35,8.5323
14769,47086,190,68,35.0039,0.8413,100.0,449.44,555.18,1356.06,1121.17,5.48,,192.72,2222.78,8329.53,1.02,41.43,181.38,2387.83,8060.49,9.3006,0.02,333.0,2223.0,100.0,14.82,8.8289
14770,47087,190,69,42.0071,0.84,100.0,445.0,548.89,1342.66,1111.84,3.91,,137.12,2211.91,8306.96,1.01,41.36,129.27,2387.99,8071.83,9.3682,0.02,329.0,2212.0,100.0,10.57,6.3269
14771,47088,190,70,20.0035,0.7,100.0,491.19,606.14,1467.61,1233.62,9.35,,331.68,2323.56,8700.98,1.07,44.01,312.26,2387.73,8048.84,9.2485,0.02,363.0,2324.0,100.0,24.49,14.554
14772,47089,190,71,25.0059,0.6203,60.0,462.54,535.9,1255.45,1034.21,7.05,,174.32,1915.15,7992.75,0.94,36.37,162.98,2028.09,7861.08,10.8639,0.02,308.0,1915.0,84.93,14.19,8.6502
14773,47090,190,72,10.006,0.25,100.0,489.05,603.74,1488.78,1296.98,10.52,,392.58,2318.64,8770.61,1.25,44.73,370.73,2387.8,8125.58,8.6312,0.02,365.0,2319.0,100.0,28.66,17.1462
14774,47091,190,73,0.0018,0.0,100.0,518.67,641.2,1582.12,1385.85,14.62,,550.76,2387.99,9038.23,1.3,46.99,518.87,2388.01,8127.36,8.3873,0.03,390.0,2388.0,100.0,38.98,23.3906
14775,47092,190,74,0.0021,0.0,100.0,518.67,641.84,1579.71,1398.52,14.62,,551.1,2387.71,9036.86,1.3,47.04,518.92,2387.65,8120.9,8.4351,0.03,389.0,2388.0,100.0,38.86,23.2678
14776,47093,190,75,41.9993,0.84,100.0,445.0,549.03,1337.59,1112.01,3.91,,137.29,2211.87,8297.71,1.01,41.55,129.23,2387.94,8064.34,9.371,0.02,329.0,2212.0,100.0,10.56,6.3934
14777,47094,190,76,42.0059,0.84,100.0,445.0,548.8,1341.44,1114.2,3.91,,137.99,2211.86,8292.71,1.01,41.51,129.09,2387.95,8067.06,9.3438,0.02,329.0,2212.0,100.0,10.65,6.28
14778,47095,190,77,42.0033,0.84,100.0,445.0,549.17,1342.64,1107.94,3.91,,137.34,2211.83,8298.73,1.01,41.55,129.17,2387.92,8069.05,9.354,0.02,326.0,2212.0,100.0,10.56,6.3521
14779,47096,190,78,34.9988,0.84,100.0,449.44,554.68,1351.77,1118.81,5.48,,193.04,2222.81,8332.69,1.02,41.55,181.84,2387.83,8053.18,9.3161,0.02,332.0,2223.0,100.0,14.88,8.8918
14780,47097,190,79,20.0014,0.7,100.0,491.19,606.65,1474.24,1238.81,9.35,,332.1,2323.66,8709.71,1.07,44.04,312.47,2387.8,8053.48,9.2421,0.02,361.0,2324.0,100.0,24.38,14.6845
14781,47098,190,80,0.0007,0.0,100.0,518.67,642.36,1578.4,1392.92,14.62,,551.07,2387.92,9037.77,1.3,47.06,519.01,2387.91,8122.3,8.4337,0.03,392.0,2388.0,100.0,38.74,23.3201
14782,47099,190,81,25.0003,0.622,60.0,462.54,536.48,1250.58,1041.85,7.05,,173.97,1915.22,8008.89,0.94,36.53,163.85,2028.2,7865.0,10.8752,0.02,305.0,1915.0,84.93,14.28,8.4714
14783,47100,190,82,35.006,0.8417,100.0,449.44,554.88,1354.53,1114.28,5.48,,193.44,2222.79,8332.52,1.02,41.38,182.3,2387.84,8054.46,9.3177,0.02,332.0,2223.0,100.0,14.9,8.8724
14784,47101,190,83,0.0027,0.0,100.0,518.67,642.11,1576.96,1390.89,14.62,,551.42,2387.79,9039.04,1.29,47.22,519.0,2387.78,8123.5,8.4311,0.03,390.0,2388.0,100.0,38.86,23.3684
14785,47102,190,84,0.0017,0.0,100.0,518.67,641.79,1573.28,1387.1,14.62,,551.03,2387.91,9031.71,1.3,46.96,519.08,2387.9,8126.03,8.4364,0.03,390.0,2388.0,100.0,38.96,23.2166
14786,47103,190,85,42.0017,0.8405,100.0,445.0,549.02,1336.84,1117.02,3.91,,137.37,2211.91,8302.37,1.01,41.53,128.89,2387.97,8072.0,9.3657,0.02,327.0,2212.0,100.0,10.54,6.2301
14787,47104,190,86,42.0077,0.8401,100.0,445.0,549.16,1341.46,1109.74,3.91,,137.34,2211.87,8303.79,1.01,41.68,129.45,2387.99,8069.69,9.3658,0.02,329.0,2212.0,100.0,10.63,6.2884
14788,47105,190,87,42.003,0.8405,100.0,445.0,548.56,1347.93,1111.32,3.91,,137.9,2211.95,8306.01,1.01,41.68,129.62,2388.0,8079.03,9.3812,0.02,329.0,2212.0,100.0,10.43,6.3565
14789,47106,190,88,0.001,0.0004,100.0,518.67,642.0,1573.46,1396.12,14.62,,551.03,2387.86,9030.88,1.3,47.16,518.74,2387.8,8122.81,8.4519,0.03,390.0,2388.0,100.0,38.85,23.4037
14790,47107,190,89,0.0006,0.0,100.0,518.67,642.23,1582.19,1400.3,14.62,,550.14,2387.62,9032.06,1.3,47.13,518.82,2387.59,8119.74,8.4222,0.03,390.0,2388.0,100.0,38.95,23.2931
14791,47108,190,90,10.0011,0.2502,100.0,489.05,603.83,1488.91,1291.64,10.52,,393.06,2318.59,8761.75,1.26,44.99,369.68,2387.78,8122.01,8.6278,0.03,366.0,2319.0,100.0,28.53,17.1198
14792,47109,190,91,35.0045,0.8413,100.0,449.44,554.24,1355.18,1103.86,5.48,,192.38,2222.7,8332.32,1.02,41.65,181.51,2387.83,8056.5,9.2842,0.02,331.0,2223.0,100.0,14.85,8.8236
14793,47110,190,92,10.0036,0.25,100.0,489.05,604.1,1494.98,1291.72,10.52,,392.09,2318.64,8765.98,1.25,44.79,370.08,2387.79,8122.55,8.6269,0.03,367.0,2319.0,100.0,28.55,17.1813
14794,47111,190,93,0.0007,0.0,100.0,518.67,641.84,1577.21,1393.55,14.62,,551.53,2387.8,9038.43,1.3,47.05,518.56,2387.77,8124.43,8.427,0.03,389.0,2388.0,100.0,38.86,23.3252
14795,47112,190,94,41.9981,0.8418,100.0,445.0,549.27,1341.31,1108.96,3.91,,137.46,2211.9,8306.09,1.01,41.63,129.66,2388.02,8067.04,9.3763,0.02,329.0,2212.0,100.0,10.72,6.4392
14796,47113,190,95,25.0007,0.62,60.0,462.54,536.1,1253.02,1038.16,7.05,,174.25,1915.23,7995.12,0.93,36.18,163.22,2028.09,7866.32,10.8863,0.02,306.0,1915.0,84.93,14.26,8.472000000000001
14797,47114,190,96,10.0014,0.2511,100.0,489.05,603.79,1494.37,1290.38,10.52,,392.55,2318.67,8757.2,1.25,44.98,370.53,2387.85,8121.33,8.6644,0.03,367.0,2319.0,100.0,28.57,17.1178
14798,47115,190,97,10.0039,0.2517,100.0,489.05,604.12,1493.97,1292.95,10.52,,392.83,2318.6,8759.96,1.26,44.86,370.47,2387.81,8122.71,8.6438,0.03,367.0,2319.0,100.0,28.55,17.191
14799,47116,190,98,10.0056,0.25,100.0,489.05,604.4,1490.96,1292.01,10.52,,393.2,2318.68,8770.67,1.26,44.9,370.81,2387.86,8119.86,8.6249,0.03,366.0,2319.0,100.0,28.61,17.2291
14800,47117,190,99,42.0033,0.8407,100.0,445.0,548.56,1337.39,1118.4,3.91,,137.27,2211.92,8300.27,1.01,41.41,129.31,2387.94,8070.17,9.3664,0.02,328.0,2212.0,100.0,10.47,6.2707
14801,47118,190,100,20.0009,0.7016,100.0,491.19,606.83,1470.34,1237.81,9.35,,332.2,2323.65,8710.96,1.07,44.01,313.01,2387.72,8048.92,9.2159,0.02,363.0,2324.0,100.0,24.4,14.5979
14802,47119,190,101,35.004,0.84,100.0,449.44,555.11,1351.79,1114.06,5.48,,192.97,2222.71,8328.0,1.01,41.49,181.47,2387.83,8056.34,9.3244,0.02,332.0,2223.0,100.0,14.91,8.8673
14803,47120,190,102,10.0044,0.2507,100.0,489.05,604.2,1491.65,1285.43,10.52,15.46,393.21,2318.64,8761.06,1.25,44.84,369.55,2387.82,8116.15,8.6019,0.03,366.0,2319.0,100.0,28.43,17.159000000000002
14804,47121,190,103,42.0052,0.8408,100.0,445.0,548.92,1339.62,1114.91,3.91,5.69,138.1,2211.82,8302.91,1.01,41.48,128.58,2387.93,8069.41,9.3912,0.02,330.0,2212.0,100.0,10.6,6.3323
14805,47122,190,104,41.9984,0.84,100.0,445.0,548.5,1350.69,1119.66,3.91,5.69,136.99,2211.89,8301.84,1.01,41.7,129.56,2388.0,8071.91,9.3326,0.02,328.0,2212.0,100.0,10.58,6.5152
14806,47123,190,105,42.0017,0.8403,100.0,445.0,549.04,1341.01,1107.81,3.91,5.69,138.0,2211.93,8303.72,1.01,41.52,128.95,2387.96,8071.41,9.3706,0.02,327.0,2212.0,100.0,10.65,6.4543
14807,47124,190,106,41.9981,0.84,100.0,445.0,549.13,1352.38,1108.52,3.91,5.69,137.47,2211.91,8304.85,1.01,41.69,129.55,2387.94,8069.58,9.3975,0.02,329.0,2212.0,100.0,10.42,6.3241
14808,47125,190,107,41.9988,0.84,100.0,445.0,548.52,1339.93,1106.54,3.91,5.69,137.83,2211.86,8298.01,1.01,41.59,129.92,2387.93,8069.91,9.3745,0.02,329.0,2212.0,100.0,10.54,6.3059
14809,47126,190,108,24.9989,0.6202,60.0,462.54,536.24,1254.07,1037.28,7.05,9.0,174.52,1915.27,7996.95,0.93,36.27,163.64,2028.14,7865.8,10.838,0.02,305.0,1915.0,84.93,14.17,8.5448
14810,47127,190,109,41.9987,0.84,100.0,445.0,548.77,1341.06,1112.79,3.91,5.69,137.07,2211.87,8309.13,1.01,41.7,129.59,2387.94,8074.91,9.4111,0.02,326.0,2212.0,100.0,10.54,6.3407
14811,47128,190,110,35.0,0.8418,100.0,449.44,555.4,1358.04,1115.74,5.48,7.97,192.64,2222.71,8331.71,1.02,41.38,181.39,2387.85,8053.89,9.3423,0.02,331.0,2223.0,100.0,14.92,8.8332
14812,47129,190,111,10.0015,0.2514,100.0,489.05,604.14,1480.63,1294.46,10.52,15.46,393.02,2318.63,8765.15,1.26,44.93,370.27,2387.82,8122.52,8.6336,0.03,367.0,2319.0,100.0,28.59,17.2039
14813,47130,190,112,19.9997,0.7,100.0,491.19,606.87,1468.84,1236.4,9.35,13.61,331.4,2323.64,8712.03,1.07,43.78,313.04,2387.82,8054.41,9.2166,0.02,363.0,2324.0,100.0,24.38,14.6073
14814,47131,190,113,19.9984,0.7020000000000001,100.0,491.19,606.64,1474.89,1237.69,9.35,13.59,331.93,2323.62,8702.78,1.07,43.88,311.89,2387.73,8049.09,9.2064,0.02,363.0,2324.0,100.0,24.25,14.7204
14815,47132,190,114,20.0054,0.7019,100.0,491.19,606.72,1469.87,1238.95,9.35,13.6,332.77,2323.62,8703.06,1.07,43.94,312.42,2387.81,8057.5,9.2091,0.02,362.0,2324.0,100.0,24.32,14.7338
14816,47133,190,115,25.0026,0.62,60.0,462.54,536.63,1251.85,1037.94,7.05,9.0,174.2,1915.17,8001.87,0.94,36.27,163.45,2028.1,7867.36,10.8602,0.02,305.0,1915.0,84.93,14.17,8.5525
14817,47134,190,116,19.9983,0.7012,100.0,491.19,606.74,1477.44,1237.52,9.35,,332.62,2323.67,8698.84,1.07,43.92,312.49,2387.76,8049.37,9.2016,0.02,362.0,2324.0,100.0,24.38,14.5891
14818,47135,190,117,42.0053,0.8417,100.0,445.0,548.8,1346.45,1107.53,3.91,,136.97,2211.94,8314.16,1.01,41.59,129.87,2387.92,8076.57,9.341,0.02,329.0,2212.0,100.0,10.56,6.3415
14819,47136,190,118,42.0056,0.8408,100.0,445.0,549.5,1344.07,1117.19,3.91,,136.78,2211.93,8302.22,1.01,41.61,129.07,2388.0,8068.01,9.3837,0.02,327.0,2212.0,100.0,10.86,6.3287
14820,47137,190,119,34.9995,0.8401,100.0,449.44,554.91,1354.44,1114.3,5.48,,192.65,2222.74,8336.19,1.01,41.35,181.48,2387.81,8058.95,9.2835,0.02,331.0,2223.0,100.0,14.87,8.7996
14821,47138,190,120,20.0047,0.7,100.0,491.19,606.59,1470.22,1238.81,9.35,,332.05,2323.69,8704.55,1.07,43.95,312.27,2387.74,8050.05,9.2251,0.02,361.0,2324.0,100.0,24.51,14.6
14822,47139,190,121,35.0071,0.8401,100.0,449.44,554.96,1353.76,1114.51,5.48,,193.65,2222.78,8343.28,1.02,41.45,182.02,2387.87,8056.0,9.3225,0.02,331.0,2223.0,100.0,14.95,9.0767
14823,47140,190,122,35.004,0.8419,100.0,449.44,555.03,1351.3,1121.1,5.48,,192.28,2222.73,8334.2,1.01,41.47,181.35,2387.85,8055.97,9.3102,0.02,331.0,2223.0,100.0,14.77,8.8877
14824,47141,190,123,0.0029,0.0,100.0,518.67,642.04,1581.57,1394.87,14.62,,551.33,2387.73,9036.02,1.3,47.23,518.67,2387.69,8126.78,8.4218,0.03,391.0,2388.0,100.0,38.79,23.2185
14825,47142,190,124,10.0006,0.2517,100.0,489.05,603.87,1495.72,1287.41,10.52,,392.65,2318.63,8763.48,1.26,44.91,370.03,2387.84,8123.73,8.6334,0.03,366.0,2319.0,100.0,28.67,17.2133
14826,47143,190,125,42.0045,0.8411,100.0,445.0,548.91,1346.63,1108.39,3.91,,137.6,2211.89,8307.88,1.01,41.62,129.04,2387.96,8069.15,9.3248,0.02,329.0,2212.0,100.0,10.63,6.3903
14827,47144,190,126,0.0026,0.0,100.0,518.67,642.48,1583.0,1395.31,14.62,,550.98,2387.73,9033.57,1.3,47.07,518.88,2387.79,8115.02,8.4441,0.03,390.0,2388.0,100.0,38.78,23.3515
14828,47145,190,127,35.0048,0.84,100.0,449.44,555.4,1350.16,1118.55,5.48,,193.11,2222.79,8332.96,1.02,41.55,181.5,2387.86,8059.1,9.3097,0.02,332.0,2223.0,100.0,14.96,8.9093
14829,47146,190,128,34.9984,0.84,100.0,449.44,555.1,1353.64,1120.88,5.48,,192.72,2222.77,8330.52,1.02,41.58,181.94,2387.82,8054.57,9.3035,0.02,332.0,2223.0,100.0,14.81,8.9021
14830,47147,190,129,20.0,0.7,100.0,491.19,606.7,1477.25,1238.89,9.35,,331.93,2323.68,8704.16,1.07,44.01,312.38,2387.72,8052.95,9.1863,0.02,363.0,2324.0,100.0,24.59,14.6889
14831,47148,190,130,10.0076,0.2513,100.0,489.05,604.37,1489.85,1293.64,10.52,,392.43,2318.66,8763.81,1.25,45.08,369.67,2387.84,8122.26,8.6103,0.03,367.0,2319.0,100.0,28.66,17.1326
14832,47149,190,131,42.0013,0.8403,100.0,445.0,549.05,1342.06,1112.75,3.91,,137.58,2211.89,8308.5,1.01,41.67,129.83,2387.96,8072.33,9.3546,0.02,329.0,2212.0,100.0,10.53,6.2679
14833,47150,190,132,25.0069,0.62,60.0,462.54,536.6,1259.57,1038.43,7.05,,174.69,1915.26,8006.31,0.94,36.4,163.44,2028.19,7871.99,10.8652,0.02,306.0,1915.0,84.93,14.09,8.6022
14834,47151,190,133,35.0057,0.8419,100.0,449.44,554.75,1355.44,1118.12,5.48,,192.66,2222.74,8329.83,1.02,41.41,181.39,2387.83,8051.78,9.2994,0.02,331.0,2223.0,100.0,14.91,8.8176
14835,47152,190,134,35.0063,0.8406,100.0,449.44,555.44,1354.5,1105.55,5.48,,192.57,2222.76,8334.84,1.02,41.39,181.73,2387.82,8057.89,9.3263,0.02,333.0,2223.0,100.0,15.02,8.8058
14836,47153,190,135,0.0019,0.0,100.0,518.67,641.83,1580.11,1393.26,14.62,,550.08,2387.39,9035.16,1.3,47.15,519.19,2387.42,8126.07,8.4207,0.03,391.0,2388.0,100.0,38.85,23.3492
14837,47154,190,136,10.0063,0.2512,100.0,489.05,604.3,1492.89,1291.33,10.52,,392.59,2318.59,8765.94,1.26,45.01,369.72,2387.81,8121.94,8.6124,0.03,367.0,2319.0,100.0,28.51,17.1579
14838,47155,190,137,20.0046,0.7012,100.0,491.19,606.44,1474.84,1225.79,9.35,,331.89,2323.65,8709.94,1.07,44.14,312.52,2387.82,8052.83,9.235,0.02,362.0,2324.0,100.0,24.35,14.5956
14839,47156,190,138,25.0064,0.62,60.0,462.54,536.08,1253.2,1037.01,7.05,,175.05,1915.26,7997.91,0.93,36.31,163.75,2028.14,7865.3,10.894,0.02,304.0,1915.0,84.93,14.29,8.4659
14840,47157,190,139,9.9991,0.2503,100.0,489.05,604.0,1498.62,1293.7,10.52,,392.17,2318.6,8763.9,1.26,44.89,370.61,2387.92,8120.72,8.6284,0.03,366.0,2319.0,100.0,28.5,17.1051
14841,47158,190,140,0.0006,0.0,100.0,518.67,642.09,1578.24,1400.9,14.62,,550.21,2387.2,9046.72,1.3,47.22,518.74,2387.18,8119.8,8.4255,0.03,389.0,2388.0,100.0,38.85,23.3006
14842,47159,190,141,35.0013,0.8404,100.0,449.44,555.07,1354.54,1115.9,5.48,,192.77,2222.73,8341.0,1.02,41.5,181.17,2387.85,8051.59,9.3303,0.02,332.0,2223.0,100.0,14.85,8.9088
14843,47160,190,142,42.0039,0.8404,100.0,445.0,548.67,1344.68,1111.15,3.91,,137.22,2211.93,8309.11,1.01,41.68,129.34,2387.94,8068.55,9.35,0.02,328.0,2212.0,100.0,10.43,6.3802
14844,47161,190,143,41.9987,0.841,100.0,445.0,549.07,1348.19,1107.77,3.91,,137.41,2211.86,8300.54,1.01,41.65,129.62,2388.01,8074.25,9.3723,0.02,329.0,2212.0,100.0,10.77,6.2617
14845,47162,190,144,20.0018,0.7006,100.0,491.19,606.52,1472.54,1233.77,9.35,,332.12,2323.64,8699.62,1.07,44.0,312.92,2387.78,8053.5,9.2116,0.02,361.0,2324.0,100.0,24.41,14.565
14846,47163,190,145,42.0066,0.8408,100.0,445.0,549.11,1339.14,1115.7,3.91,,137.38,2211.93,8298.74,1.01,41.55,129.64,2388.02,8075.71,9.3923,0.02,330.0,2212.0,100.0,10.76,6.3686
14847,47164,190,146,41.999,0.84,100.0,445.0,549.29,1346.22,1116.17,3.91,,137.96,2211.9,8305.76,1.01,41.67,129.19,2387.99,8067.7,9.3873,0.02,329.0,2212.0,100.0,10.77,6.2785
14848,47165,190,147,35.0007,0.84,100.0,449.44,555.23,1355.64,1122.34,5.48,,193.18,2222.81,8337.28,1.02,41.56,181.59,2387.78,8059.66,9.3107,0.02,332.0,2223.0,100.0,14.86,8.8713
14849,47166,190,148,42.0024,0.84,100.0,445.0,548.95,1342.84,1115.16,3.91,,137.78,2211.9,8304.71,1.01,41.29,129.5,2387.99,8070.29,9.3782,0.02,328.0,2212.0,100.0,10.62,6.2763
14850,47167,190,149,10.0012,0.2516,100.0,489.05,603.87,1497.99,1299.7,10.52,,393.32,2318.61,8767.67,1.26,44.84,369.97,2387.84,8116.54,8.6281,0.03,367.0,2319.0,100.0,28.7,17.0789
14851,47168,190,150,42.0048,0.8408,100.0,445.0,548.34,1341.94,1104.32,3.91,,138.19,2211.87,8301.11,1.01,41.7,129.23,2387.99,8069.12,9.3406,0.02,327.0,2212.0,100.0,10.34,6.3841
14852,47169,190,151,10.0016,0.2513,100.0,489.05,603.88,1493.95,1293.6,10.52,,393.17,2318.56,8768.31,1.26,44.89,369.98,2387.85,8123.2,8.6263,0.03,367.0,2319.0,100.0,28.57,17.0809
14853,47170,190,152,0.0006,0.0,100.0,518.67,642.05,1583.64,1398.83,14.62,,549.41,2387.04,9041.61,1.3,47.22,518.96,2387.04,8122.78,8.49,0.03,391.0,2388.0,100.0,38.71,23.2916
14854,47171,190,153,41.9992,0.84,100.0,445.0,548.71,1344.82,1113.21,3.91,,137.98,2211.9,8306.33,1.01,41.58,129.84,2388.0,8070.73,9.3293,0.02,329.0,2212.0,100.0,10.58,6.2951
14855,47172,190,154,41.9996,0.8415,100.0,445.0,549.1,1346.18,1110.66,3.91,,138.02,2211.96,8305.47,1.01,41.54,129.52,2388.01,8074.42,9.3726,0.02,328.0,2212.0,100.0,10.42,6.3064
14856,47173,190,155,20.0024,0.7,100.0,491.19,606.91,1480.3,1234.18,9.35,,332.7,2323.65,8704.07,1.07,43.99,312.05,2387.77,8054.71,9.1906,0.02,363.0,2324.0,100.0,24.44,14.5791
14857,47174,190,156,20.0074,0.7009,100.0,491.19,606.65,1482.65,1232.48,9.35,,332.44,2323.69,8713.3,1.07,44.19,313.08,2387.77,8054.73,9.193,0.02,363.0,2324.0,100.0,24.38,14.5871
14858,47175,190,157,25.0031,0.62,60.0,462.54,536.63,1251.58,1040.6,7.05,,174.27,1915.21,7993.1,0.94,36.46,163.3,2028.15,7861.29,10.8727,0.02,305.0,1915.0,84.93,14.3,8.5553
14859,47176,190,158,42.0064,0.84,100.0,445.0,549.33,1341.7,1117.7,3.91,5.69,137.62,2211.93,8300.01,1.01,41.47,129.29,2388.0,8072.16,9.3606,0.02,330.0,2212.0,100.0,10.63,6.394
14860,47177,190,159,10.0013,0.2512,100.0,489.05,604.15,1493.5,1296.06,10.52,15.45,392.68,2318.64,8760.81,1.26,44.91,369.81,2387.86,8119.51,8.5899,0.03,367.0,2319.0,100.0,28.47,17.1973
14861,47178,190,160,0.001,0.0015,100.0,518.67,641.77,1585.41,1392.32,14.62,21.57,549.74,2387.1,9035.7,1.3,47.42,518.63,2387.19,8117.32,8.4482,0.03,388.0,2388.0,100.0,38.88,23.3603
14862,47179,190,161,42.0071,0.8402,100.0,445.0,549.33,1347.27,1116.73,3.91,5.69,137.34,2211.91,8301.46,1.01,41.58,129.87,2388.03,8071.26,9.3779,0.02,329.0,2212.0,100.0,10.48,6.3343
14863,47180,190,162,10.0071,0.2508,100.0,489.05,604.04,1493.03,1290.99,10.52,15.45,393.3,2318.66,8764.64,1.26,44.98,369.71,2387.86,8122.45,8.6641,0.03,366.0,2319.0,100.0,28.57,17.1428
14864,47181,190,163,20.0019,0.7012,100.0,491.19,606.58,1477.78,1238.18,9.35,13.6,332.18,2323.63,8705.2,1.07,44.02,312.9,2387.75,8050.3,9.2097,0.02,363.0,2324.0,100.0,24.44,14.5817
14865,47182,190,164,20.0003,0.7014,100.0,491.19,606.78,1483.47,1243.7,9.35,13.59,331.91,2323.64,8713.41,1.07,43.98,312.96,2387.83,8054.61,9.1966,0.02,363.0,2324.0,100.0,24.3,14.6155
